33.8773,-84.5286,0
33.8773,-84.5269,0
33.8773,-84.5251,0
33.8773,-84.5234,0
33.8773,-84.5216,0
33.8773,-84.5199,0
33.8773,-84.5182,0
33.8773,-84.5164,0
33.8773,-84.5147,0
33.8773,-84.5129,0
33.8773,-84.5112,0
33.8773,-84.5095,0
33.8773,-84.5077,0
33.8773,-84.506,0
33.8773,-84.5042,0
33.8773,-84.5025,0
33.8773,-84.5008,0
33.8773,-84.499,0
33.8773,-84.4973,0
33.8773,-84.4955,0
33.8773,-84.4938,0
33.8773,-84.492,0
33.8773,-84.4903,0
33.8773,-84.4886,0
33.8773,-84.4868,0
33.8773,-84.4851,0
33.8773,-84.4833,0
33.8773,-84.4816,0
33.8773,-84.4799,0
33.8773,-84.4781,0
33.8773,-84.4764,0
33.8773,-84.4746,0
33.8773,-84.4729,0
33.8773,-84.4711,0
33.8773,-84.4694,0
33.8773,-84.4677,0
33.8773,-84.4659,0
33.8773,-84.4642,0
33.8773,-84.4624,0
33.8773,-84.4607,0
33.8773,-84.459,0
33.8773,-84.4572,0
33.8773,-84.4555,0
33.8773,-84.4537,0
33.8773,-84.452,0
33.8773,-84.4503,0
33.8773,-84.4485,0
33.8773,-84.4468,0
33.8773,-84.445,0
33.8773,-84.4433,0
33.8773,-84.4415,0
33.8773,-84.4398,0
33.8773,-84.4381,0
33.8773,-84.4363,0
33.8773,-84.4346,0
33.8773,-84.4328,0
33.8773,-84.4311,0
33.8773,-84.4294,0
33.8773,-84.4276,0
33.8773,-84.4259,0
33.8773,-84.4241,0
33.8773,-84.4224,0
33.8773,-84.4207,0
33.8773,-84.4189,0
33.8773,-84.4172,0
33.8773,-84.4154,0
33.8773,-84.4137,0
33.8773,-84.4119,0
33.8773,-84.4102,0
33.8773,-84.4085,0
33.8773,-84.4067,0
33.8773,-84.405,0
33.8773,-84.4032,0
33.8773,-84.4015,0
33.8773,-84.3998,0
33.8773,-84.398,0
33.8773,-84.3963,0
33.8773,-84.3945,0
