33.869,-84.3793,1
33.869,-84.3663,1
33.869,-84.3271,1
33.8654,-84.4098,1
33.8654,-84.3924,1
33.8654,-84.3532,1
33.8654,-84.3488,1
33.8654,-84.3314,1
33.8617,-84.4054,1
33.8617,-84.4011,1
33.8617,-84.3924,1
33.8617,-84.3489,1
33.8617,-84.3401,1
33.8617,-84.3227,1
33.8581,-84.4141,1
33.8581,-84.4054,1
33.8581,-84.3837,1
33.8581,-84.3793,1
33.8581,-84.3706,1
33.8581,-84.3619,1
33.8581,-84.3489,1
33.8581,-84.3227,1
33.8545,-84.375,1
33.8545,-84.3619,1
33.8545,-84.3489,1
33.8545,-84.3402,1
33.8545,-84.3271,1
33.8509,-84.4316,1
33.8509,-84.4098,1
33.8509,-84.4055,1
33.8509,-84.388,1
33.8509,-84.3837,1
33.8509,-84.3706,1
33.8509,-84.3271,1
33.8472,-84.4229,1
33.8472,-84.4185,1
33.8472,-84.4142,1
33.8472,-84.4055,1
33.8472,-84.3968,1
33.8472,-84.3837,1
33.8472,-84.375,1
33.8472,-84.3315,1
33.8472,-84.3271,1
33.8436,-84.4142,1
33.8436,-84.3968,1
33.8436,-84.3924,1
33.84,-84.4098,1
33.84,-84.3881,1
33.84,-84.375,1
33.84,-84.3228,1
33.8364,-84.4185,1
33.8364,-84.4142,1
33.8364,-84.3837,1
33.8364,-84.375,1
33.8364,-84.3663,1
33.8327,-84.4316,1
33.8327,-84.4185,1
33.8327,-84.3924,1
33.8327,-84.3837,1
33.8327,-84.375,1
33.8327,-84.3707,1
33.8327,-84.3228,1
33.8291,-84.4185,1
33.8291,-84.3968,1
33.8291,-84.3663,1
33.8291,-84.3228,1
33.8255,-84.4185,1
33.8255,-84.3881,1
33.8255,-84.3707,1
33.8219,-84.4272,1
33.8219,-84.4229,1
33.8219,-84.4055,1
33.8219,-84.375,1
33.8183,-84.3924,1
33.8183,-84.375,1
33.8183,-84.3707,1
33.8183,-84.3663,1
33.8146,-84.4273,1
33.8146,-84.3968,1
33.8146,-84.3664,1
33.811,-84.4186,1
33.811,-84.4012,1
33.8074,-84.3794,1
33.8074,-84.3664,1
33.8001,-84.3577,1
33.8001,-84.3533,1
33.7965,-84.4316,1
33.7965,-84.3229,1
33.7929,-84.4621,1
33.7893,-84.3794,1
33.7893,-84.3229,1
33.7856,-84.3273,1
33.7856,-84.3142,1
33.782,-84.436,1
33.782,-84.4142,1
33.782,-84.3577,1
33.782,-84.3186,1
33.7784,-84.4447,1
33.7784,-84.336,1
33.7784,-84.3229,1
33.7748,-84.4621,1
33.7712,-84.4751,1
33.7712,-84.4143,1
33.7675,-84.3708,1
33.7639,-84.423,1
33.7639,-84.3708,1
33.7603,-84.3708,1
33.7567,-84.3013,1
33.753,-84.4012,1
33.7494,-84.4665,1
33.7458,-84.3752,1
33.7385,-84.5012,1
33.7385,-84.2665,1
33.7313,-84.4969,1
33.7277,-84.4752,1
33.7277,-84.4491,1
33.7277,-84.4447,1
33.7277,-84.2796,1
33.7241,-84.4882,1
33.7241,-84.4795,1
33.7241,-84.4361,1
33.7241,-84.2796,1
33.7204,-84.5056,1
33.7168,-84.5186,1
33.7168,-84.5056,1
33.7168,-84.4795,1
33.7168,-84.4491,1
33.7168,-84.3187,1
33.7132,-84.5273,1
33.7132,-84.523,1
33.7096,-84.5273,1
33.7096,-84.523,1
33.7096,-84.5186,1
33.7096,-84.5099,1
